##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	FLEX	Fluorescence	TRUE	Reduced	FALSE	61	300	5				2	510 510	1	6	96	340 380	Automatic	495 495			6	Medium			1	8	TimeTags	
	Temperature(¡C)	A1T	A1	A2T	A2	A3T	A3	A4T	A4	A5T	A5	A6T	A6	A7T	A7	A8T	A8	A9T	A9	A10T	A10	A11T	A11	A12T	A12	B1T	B1	B2T	B2	B3T	B3	B4T	B4	B5T	B5	B6T	B6	B7T	B7	B8T	B8	B9T	B9	B10T	B10	B11T	B11	B12T	B12	C1T	C1	C2T	C2	C3T	C3	C4T	C4	C5T	C5	C6T	C6	C7T	C7	C8T	C8	C9T	C9	C10T	C10	C11T	C11	C12T	C12	D1T	D1	D2T	D2	D3T	D3	D4T	D4	D5T	D5	D6T	D6	D7T	D7	D8T	D8	D9T	D9	D10T	D10	D11T	D11	D12T	D12	E1T	E1	E2T	E2	E3T	E3	E4T	E4	E5T	E5	E6T	E6	E7T	E7	E8T	E8	E9T	E9	E10T	E10	E11T	E11	E12T	E12	F1T	F1	F2T	F2	F3T	F3	F4T	F4	F5T	F5	F6T	F6	F7T	F7	F8T	F8	F9T	F9	F10T	F10	F11T	F11	F12T	F12	G1T	G1	G2T	G2	G3T	G3	G4T	G4	G5T	G5	G6T	G6	G7T	G7	G8T	G8	G9T	G9	G10T	G10	G11T	G11	G12T	G12	H1T	H1	H2T	H2	H3T	H3	H4T	H4	H5T	H5	H6T	H6	H7T	H7	H8T	H8	H9T	H9	H10T	H10	H11T	H11	H12T	H12	
	24.03	235.1286	1.486709	235.9876	1.527715	235.9472	1.438836	235.8664	1.255875	235.8508	1.27671	235.8046	1.200974													235.2822	2.944629	236.1412	2.888493	236.1008	2.992834	236.02	3.126754	236.0044	3.103654	235.9582	3.124585													235.4358	2.773878	236.2948	2.744945	236.2544	2.791481	236.1736	2.906172	236.158	2.80262	236.1118	2.908709													235.5894	2.707761	236.4484	2.884643	236.408	3.001358	236.3272	2.984235	236.3116	3.107975	236.2654	2.9404													235.743	1.473956	236.602	2.78831	236.5616	2.742373	236.4808	2.66375	236.4652	2.428484	236.419	2.621984													235.8966	2.733994	236.7556	2.335525	236.7664	2.126017	236.6344	1.587818	236.6188	1.484627	236.5726	1.576292													236.0502	2.13529	236.9092	1.738624	236.92	1.516092	236.788	1.388426	236.7724	1.379918	236.7262	1.331855													236.2038	1.753386	237.0628	1.484437	237.0736	1.401738	236.9416	1.256261	236.926	1.25113	236.8798	1.210912													
	24.03	240.095	1.467861	241.0052	1.510395	240.9648	1.421725	240.884	1.223378	240.8172	1.258617	240.8222	1.215113													240.2486	2.955692	241.1588	2.862486	241.1184	2.980101	241.0376	3.035813	240.9708	3.058991	240.9758	3.133424													240.4022	2.788968	241.3124	2.75954	241.272	2.73494	241.1912	2.973213	241.1244	2.933906	241.0782	2.937203													240.5558	2.806614	241.466	2.806495	241.4256	3.046904	241.3448	3.022701	241.278	3.112735	241.2318	2.890686													240.7094	1.455257	241.6196	2.842046	241.5792	2.744178	241.4984	2.577479	241.4316	2.420072	241.3854	2.589374													240.863	2.683883	241.7732	2.305304	241.7328	2.157833	241.652	1.536359	241.5852	1.496286	241.5902	1.549316													241.0166	2.156255	241.9268	1.733971	241.8864	1.487604	241.8056	1.400792	241.7388	1.367465	241.6926	1.296853													241.1702	1.768672	242.0804	1.526957	242.04	1.386269	241.9592	1.30164	241.8924	1.288773	241.8974	1.236104													
	24.03	245.1126	1.492816	245.9716	1.509497	245.9824	1.43347	245.9016	1.214147	245.8348	1.292006	245.7886	1.211364													245.2662	2.916766	246.1252	2.937846	246.0848	2.997348	246.004	3.056643	245.9884	3.113794	245.9422	3.085257													245.4198	2.853904	246.2788	2.806784	246.2896	2.699214	246.1576	2.950185	246.142	2.928409	246.0958	2.85107													245.5734	2.776472	246.4324	2.87252	246.4432	2.965318	246.3112	3.005284	246.2956	3.138638	246.1982	3.010528													245.727	1.451865	246.586	2.86333	246.5968	2.686798	246.4648	2.654881	246.4492	2.460492	246.3518	2.587398													245.8806	2.662892	246.7396	2.32183	246.7504	2.074412	246.6184	1.531699	246.6028	1.478265	246.5054	1.585936													246.0342	2.180371	246.8932	1.74198	246.904	1.474663	246.772	1.387489	246.7564	1.38153	246.659	1.305481													246.1878	1.755126	247.0468	1.549881	247.0576	1.363826	246.9768	1.317661	246.91	1.299118	246.8126	1.214142													
	24.03	250.1302	1.481911	250.9892	1.482774	250.9488	1.422497	250.868	1.235472	250.8524	1.338601	250.8062	1.207803													250.2838	2.900455	251.1428	2.93917	251.1024	2.991943	251.0216	3.176599	251.006	3.046437	250.9598	3.129506													250.4374	2.75791	251.2964	2.812831	251.256	2.761878	251.1752	3.013076	251.1596	2.879585	251.1134	2.92486													250.591	2.702904	251.45	2.941947	251.4096	3.031333	251.3288	3.045642	251.3132	3.134695	251.267	2.953759													250.7446	1.439983	251.6036	2.909214	251.5632	2.734126	251.4824	2.631716	251.4668	2.39691	251.4206	2.601468													250.8982	2.682428	251.7572	2.38959	251.7168	2.22298	251.636	1.565486	251.6204	1.530448	251.5742	1.597627													251.0518	2.137352	251.9108	1.724166	251.8704	1.530582	251.7896	1.394178	251.774	1.366006	251.7278	1.317669													251.2054	1.657329	252.0644	1.520864	252.024	1.402421	251.9432	1.317277	251.9276	1.233788	251.8814	1.229356													
	24.03	255.0966	1.482293	256.0068	1.489322	255.9664	1.42434	255.8856	1.255445	255.87	1.29222	255.7726	1.204277													255.2502	2.933747	256.1604	2.861163	256.12	2.956075	256.0392	3.039269	256.0236	3.140232	255.9262	3.123155													255.4038	2.760316	256.314	2.80965	256.2736	2.789021	256.1928	2.943642	256.1772	2.928173	256.0798	2.944988													255.5574	2.775793	256.4676	2.952394	256.4272	2.979186	256.3464	2.981193	256.3308	3.099735	256.2334	3.042835													255.711	1.470405	256.6212	2.813309	256.5808	2.764178	256.5	2.616564	256.4844	2.422459	256.387	2.625862													255.8646	2.760336	256.7748	2.327094	256.7344	2.108851	256.6536	1.582513	256.638	1.471801	256.5406	1.567663													256.0182	2.207911	256.9284	1.775422	256.888	1.503316	256.8072	1.360742	256.7916	1.360615	256.6942	1.29729													256.1718	1.711828	257.082	1.556284	257.0416	1.390849	256.9608	1.285536	256.9452	1.268973	256.8478	1.223751													
	24.03	260.1142	1.419989	260.9732	1.504825	260.984	1.435591	260.9032	1.233431	260.8364	1.314635	260.7902	1.219313													260.2678	2.921024	261.178	2.885099	261.0864	3.033218	261.0568	2.986083	260.99	3.032873	260.9438	3.14388													260.4214	2.882172	261.2804	2.797774	261.24	2.703464	261.2104	2.901313	261.1436	2.994216	261.0974	2.895212													260.575	2.789691	261.434	2.784219	261.4448	3.039392	261.364	2.96938	261.2972	3.081748	261.251	3.025571													260.7286	1.445732	261.5876	2.831323	261.5472	2.761446	261.5176	2.615923	261.4508	2.472564	261.4046	2.580508													260.8822	2.741584	261.7412	2.465967	261.752	2.235865	261.6712	1.514791	261.6044	1.482175	261.5582	1.546672													261.0358	2.206992	261.8948	1.776893	261.9056	1.507839	261.8248	1.395157	261.758	1.375709	261.7118	1.304568													261.1894	1.810961	262.0484	1.509942	262.0592	1.40722	261.9784	1.288148	261.9116	1.258972	261.8654	1.260612													
	24.03	265.1318	1.451877	265.9908	1.447361	266.0016	1.398159	265.8696	1.206055	265.854	1.298568	265.8078	1.210145													265.2342	2.917397	266.1444	2.861071	266.104	2.938502	266.0232	2.991765	266.0076	3.015125	265.9614	3.115309													265.439	2.885541	266.298	2.862255	266.2576	2.678083	266.1768	2.914937	266.1612	2.938707	266.115	2.940224													265.5926	2.706825	266.4516	2.809559	266.4112	2.981158	266.3304	3.028546	266.3148	3.04164	266.2174	3.009888													265.695	1.44414	266.6052	2.831507	266.5648	2.752448	266.484	2.6255	266.4684	2.479133	266.371	2.629514													265.8486	2.659923	266.7588	2.436682	266.7184	2.228873	266.6376	1.584782	266.622	1.481371	266.5758	1.554712													266.0022	2.177238	266.9124	1.830704	266.872	1.525751	266.7912	1.387133	266.7756	1.339013	266.7294	1.288115													266.1558	1.718509	267.066	1.573287	267.0256	1.468601	266.9448	1.293775	266.9292	1.234443	266.883	1.186779													
	24.03	270.0982	1.469194	271.0084	1.508735	270.968	1.401994	270.8872	1.229298	270.8716	1.261637	270.7742	1.209978													270.2518	2.991262	271.162	2.835894	271.1216	2.961733	271.0408	3.115333	270.974	3.043397	270.9278	3.183519													270.4054	2.802105	271.3156	2.783131	271.2752	2.717739	271.1944	2.943987	271.1276	2.89954	271.0814	2.89992													270.6102	2.807016	271.4692	2.888473	271.4288	2.963281	271.348	2.927792	271.2812	3.069786	271.235	2.994324													270.7638	1.460693	271.6228	2.875904	271.5824	2.698332	271.5016	2.647524	271.4348	2.429033	271.3886	2.598297													270.9174	2.654832	271.7764	2.374729	271.736	2.235348	271.6552	1.510474	271.5884	1.506121	271.5422	1.570014													271.071	2.215827	271.93	1.815284	271.8896	1.514415	271.8088	1.357228	271.742	1.335566	271.6958	1.296333													271.2246	1.733888	272.0836	1.521024	272.0432	1.420043	271.9624	1.286782	271.8956	1.251262	271.8494	1.200935													
	24.03	275.1158	1.483456	275.9748	1.496953	275.9856	1.419415	275.8536	1.233653	275.838	1.284534	275.7918	1.211105													275.2694	2.902736	276.1284	2.935918	276.1392	3.002728	276.0072	2.957483	275.9916	3.039723	275.9454	3.155195													275.423	2.843969	276.282	2.793076	276.2928	2.762346	276.212	2.895185	276.1452	2.85715	276.099	2.855474													275.5766	2.771619	276.4356	2.8705	276.4464	2.92545	276.3144	3.004543	276.2988	3.091598	276.2526	2.974184													275.7302	1.481697	276.5892	2.844622	276.6	2.811027	276.468	2.584087	276.4524	2.42048	276.4062	2.606806													275.8838	2.743344	276.7428	2.365796	276.7536	2.19485	276.6216	1.510026	276.606	1.474465	276.5598	1.533906													276.0374	2.192654	276.8964	1.806267	276.9072	1.498091	276.7752	1.376155	276.7596	1.37962	276.7134	1.314471													276.191	1.730139	277.05	1.555699	277.0608	1.414533	276.9288	1.304775	276.9132	1.249332	276.867	1.213908													
	24.03	280.1334	1.456539	280.9924	1.473057	280.952	1.410196	280.8712	1.250303	280.8044	1.310367	280.7582	1.203024													280.287	2.940378	281.146	2.909593	281.1056	2.990935	281.0248	2.966168	281.0092	3.132004	280.963	3.141005													280.4406	2.775188	281.2996	2.849232	281.2592	2.66905	281.1784	2.954277	281.1628	2.913452	281.1166	2.932719													280.5942	2.806016	281.4532	2.857623	281.464	3.084745	281.332	3.001717	281.3164	3.126257	281.2702	2.98715													280.7478	1.469157	281.6068	2.889814	281.5664	2.810298	281.4856	2.655094	281.47	2.429458	281.3726	2.579818													280.9014	2.677566	281.7604	2.40709	281.72	2.203827	281.6392	1.52745	281.6236	1.479712	281.5262	1.568592													281.055	2.269071	281.914	1.774494	281.8736	1.474024	281.7928	1.415025	281.7772	1.382353	281.731	1.288529													281.2086	1.788915	282.0676	1.540206	282.0272	1.39252	281.9464	1.321498	281.9308	1.26522	281.8334	1.22501													
	24.05	285.151	1.480345	286.01	1.4851	285.9696	1.439913	285.8888	1.212319	285.822	1.263107	285.7758	1.213219													285.2534	2.906718	286.1636	2.837523	286.1232	3.053578	286.0424	2.977911	285.9756	3.023951	285.9294	3.116744													285.407	2.809669	286.3172	2.836084	286.2768	2.718123	286.196	2.93747	286.1292	2.888728	286.083	2.864922													285.5606	2.753364	286.4708	2.867375	286.4304	2.934917	286.3496	3.058316	286.2828	3.151782	286.2366	3.041383													285.7142	1.455142	286.5732	2.898268	286.584	2.780732	286.5032	2.656045	286.4364	2.463348	286.3902	2.562747													285.8678	2.738618	286.7268	2.459434	286.7376	2.220561	286.6568	1.548843	286.59	1.485883	286.5438	1.538126													286.0214	2.216727	286.9316	1.835453	286.8912	1.531596	286.8104	1.365464	286.7436	1.349195	286.6974	1.326484													286.2262	1.768354	287.0852	1.553428	287.0448	1.448096	286.964	1.292234	286.8972	1.255389	286.851	1.228045													
	24.05	290.1174	1.43561	290.9764	1.490379	290.9872	1.432078	290.8552	1.241253	290.8396	1.281405	290.7934	1.241638													290.271	2.86143	291.13	2.871133	291.1408	3.019101	291.06	3.054312	290.9932	3.066566	290.947	3.169054													290.4246	2.808813	291.2836	2.818862	291.2944	2.74034	291.1624	2.946482	291.1468	2.941462	291.1006	2.937817													290.5782	2.725931	291.4372	2.834106	291.3968	2.965999	291.3672	2.958091	291.3004	3.106869	291.2542	3.034882													290.7318	1.460224	291.5908	2.859699	291.5504	2.697782	291.5208	2.601989	291.454	2.473003	291.4078	2.65365													290.8854	2.723589	291.7444	2.450246	291.704	2.180848	291.6744	1.491252	291.6076	1.470667	291.5614	1.45691													291.039	2.173894	291.898	1.780511	291.8576	1.507573	291.7768	1.372838	291.7612	1.347231	291.715	1.28249													291.1926	1.76869	292.0516	1.580679	292.0112	1.447553	291.9304	1.283475	291.9148	1.250383	291.8686	1.206859													
	24.05	295.135	1.432425	295.994	1.501468	295.9536	1.438077	295.8728	1.232057	295.8572	1.268377	295.811	1.217763													295.2886	2.904156	296.1476	2.885116	296.1072	2.949927	296.0264	3.021067	296.0108	3.036287	295.9646	3.067314													295.4422	2.803557	296.3012	2.804901	296.2608	2.753933	296.18	2.929127	296.1644	2.895953	296.1182	2.941401													295.5958	2.80619	296.4548	2.862904	296.4144	2.973661	296.3336	2.928394	296.318	3.057632	296.2718	2.976125													295.7494	1.446156	296.6084	2.916787	296.568	2.770303	296.4872	2.673168	296.4716	2.41202	296.4254	2.657237													295.903	2.738159	296.762	2.471339	296.7216	2.248648	296.6408	1.517176	296.6252	1.451749	296.579	1.558728													296.0566	2.201685	296.9156	1.787493	296.8752	1.573954	296.7944	1.372512	296.7788	1.359678	296.6814	1.295238													296.2102	1.773971	297.0692	1.56638	297.0288	1.43279	296.948	1.309375	296.9324	1.264134	296.835	1.212169													
	24.07	300.1014	Limits+	301.0116	Limits+	300.9712	Limits+	300.8904	Limits+	300.8236	Limits+	300.7774	Limits+													300.255	Limits+	301.1652	Limits+	301.1248	Limits+	301.044	Limits+	300.9772	Limits+	300.931	Limits+													300.4086	Limits+	301.3188	Limits+	301.2784	Limits+	301.1976	Limits+	301.182	Limits+	301.0846	Limits+													300.6134	Limits+	301.4724	Limits+	301.432	Limits+	301.3512	Limits+	301.2844	Limits+	301.2382	Limits+													300.7158	Limits+	301.626	Limits+	301.5856	Limits+	301.5048	Limits+	301.438	Limits+	301.3918	Limits+													300.8694	Limits+	301.7796	Limits+	301.7392	Limits+	301.6584	Limits+	301.5916	Limits+	301.5454	Limits+													301.023	Limits+	301.9332	Limits+	301.8928	Limits+	301.812	Limits+	301.7452	Limits+	301.699	Limits+													301.1766	Limits+	302.0868	Limits+	302.0464	Limits+	301.9656	Limits+	301.8988	Limits+	301.8526	Limits+													

~End
