##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	FLEX	Fluorescence	TRUE	Reduced	FALSE	61	300	5				2	510 510	1	12	96	340 380	Automatic	495 495			6	Medium			1	8	TimeTags	
	Temperature(¡C)	A1T	A1	A2T	A2	A3T	A3	A4T	A4	A5T	A5	A6T	A6	A7T	A7	A8T	A8	A9T	A9	A10T	A10	A11T	A11	A12T	A12	B1T	B1	B2T	B2	B3T	B3	B4T	B4	B5T	B5	B6T	B6	B7T	B7	B8T	B8	B9T	B9	B10T	B10	B11T	B11	B12T	B12	C1T	C1	C2T	C2	C3T	C3	C4T	C4	C5T	C5	C6T	C6	C7T	C7	C8T	C8	C9T	C9	C10T	C10	C11T	C11	C12T	C12	D1T	D1	D2T	D2	D3T	D3	D4T	D4	D5T	D5	D6T	D6	D7T	D7	D8T	D8	D9T	D9	D10T	D10	D11T	D11	D12T	D12	E1T	E1	E2T	E2	E3T	E3	E4T	E4	E5T	E5	E6T	E6	E7T	E7	E8T	E8	E9T	E9	E10T	E10	E11T	E11	E12T	E12	F1T	F1	F2T	F2	F3T	F3	F4T	F4	F5T	F5	F6T	F6	F7T	F7	F8T	F8	F9T	F9	F10T	F10	F11T	F11	F12T	F12	G1T	G1	G2T	G2	G3T	G3	G4T	G4	G5T	G5	G6T	G6	G7T	G7	G8T	G8	G9T	G9	G10T	G10	G11T	G11	G12T	G12	H1T	H1	H2T	H2	H3T	H3	H4T	H4	H5T	H5	H6T	H6	H7T	H7	H8T	H8	H9T	H9	H10T	H10	H11T	H11	H12T	H12	
	24.57	180.1088	1.201221	180.976	1.236448	180.961	1.241421	180.8646	1.204203	180.8442	1.16094	180.7972	1.231787	180.7422	1.156719	180.6852	1.219343	180.6426	1.198087	180.5848	1.249743	180.5354	1.24054	180.5198	8.66857	180.2496	2.506672	181.1168	2.545321	181.1146	2.631008	181.031	2.590841	180.9978	2.630797	180.9636	2.60272	180.883	2.635658	180.8388	2.638965	180.7834	2.64713	180.7384	2.766186	180.689	2.649751	180.6734	2.7297	180.416	1.242624	181.2704	1.242615	181.2682	1.294893	181.1846	1.286396	181.1514	1.275965	181.1172	1.261542	181.0366	1.31431	180.9924	1.305219	180.937	1.279483	180.892	1.339738	180.8426	1.094507	180.827	1.273705	180.5696	1.256446	181.424	1.294451	181.4218	1.290869	181.3254	1.32987	181.305	1.273939	181.258	1.271206	181.203	1.309726	181.1332	1.287324	181.0906	1.279942	181.0456	1.293315	180.9962	1.281216	180.9934	1.273876	180.7104	1.617484	181.5776	1.751267	181.5754	1.665006	181.4918	1.681473	181.4586	1.767989	181.4116	1.587006	181.3438	1.429824	181.2868	1.357243	181.2442	1.372503	181.1992	1.328544	181.1498	1.205479	181.147	1.289069	180.864	2.118083	181.7312	2.246089	181.729	2.057263	181.6454	2.026299	181.5994	2.162433	181.5652	2.069972	181.5102	1.648029	181.4532	1.855066	181.3978	1.743821	181.3528	2.282018	181.3034	2.189207	181.2878	2.077787	181.0176	2.433898	181.8848	2.490912	181.8698	2.30455	181.799	2.285562	181.7658	2.446584	181.7316	2.3024	181.6638	2.547292	181.6068	2.351113	181.5514	2.465473	181.4936	2.358318	181.457	2.401574	181.4414	2.297224	181.1712	2.623902	182.0512	2.463333	182.0234	2.529385	181.9526	2.355164	181.9194	2.396422	181.8852	2.594579	181.8174	3.639983	181.7604	2.692516	181.7178	3.202365	181.6472	3.10904	181.6106	2.543298	181.595	2.86911	
	24.57	185.1008	1.225857	185.9808	1.257758	185.9658	1.227498	185.8694	1.220451	185.8362	1.173036	185.802	1.235606	185.7342	1.148996	185.6772	1.21287	185.6346	1.238891	185.5896	1.262913	185.5402	1.224623	185.5246	8.325791	185.2672	2.56889	186.1344	2.569146	186.1066	2.571431	186.023	2.594941	186.0026	2.532752	185.9556	2.590532	185.8878	2.734948	185.8308	2.710761	185.7882	2.64389	185.7432	2.728958	185.6938	2.682221	185.6654	2.69781	185.408	1.230843	186.288	1.256383	186.2602	1.250816	186.1766	1.261827	186.1562	1.259842	186.1092	1.288611	186.0414	1.279879	185.9844	1.261961	185.9418	1.297371	185.8968	1.300164	185.8346	1.104788	185.819	1.25866	185.5616	1.303391	186.4416	1.283261	186.4266	1.254988	186.343	1.290481	186.297	1.27222	186.2756	1.274133	186.195	1.291595	186.138	1.278945	186.0826	1.326137	186.0504	1.279353	185.9882	1.290286	185.9726	1.257344	185.728	1.637629	186.5952	1.734096	186.5674	1.71807	186.4966	1.72647	186.4506	1.77879	186.4292	1.580741	186.3486	1.40226	186.2916	1.285322	186.2362	1.362021	186.204	1.328889	186.1418	1.233211	186.1262	1.302714	185.8816	2.050516	186.7488	2.261303	186.721	2.032575	186.6374	2.083355	186.6042	2.086779	186.57	2.102429	186.5022	1.708451	186.4452	1.835094	186.3898	1.703251	186.3576	2.247266	186.3082	2.144221	186.2798	2.066627	186.0352	2.373949	186.9024	2.483052	186.8746	2.355984	186.791	2.260268	186.7578	2.329753	186.7236	2.32786	186.6558	2.435354	186.5988	2.39542	186.5434	2.520603	186.524	2.434775	186.4618	2.442803	186.4334	2.235037	186.1888	2.547496	187.0432	2.515464	187.0282	2.489033	186.9446	2.454455	186.9114	2.413384	186.8772	2.630758	186.8094	3.818609	186.7524	2.707837	186.7098	3.249023	186.6648	3.30022	186.6154	2.500659	186.5998	2.748867	
	24.57	190.1184	1.20674	190.9856	1.226464	190.9578	1.225564	190.8742	1.206835	190.841	1.165398	190.8068	1.212842	190.7262	1.185728	190.682	1.207338	190.6266	1.207084	190.5816	1.239401	190.545	1.236517	190.5166	8.613021	190.272	2.518429	191.1392	2.521172	191.1114	2.567827	191.015	2.511635	190.9946	2.639225	190.9476	2.525005	190.8798	2.558851	190.8356	2.698382	190.7802	2.634674	190.7352	2.738663	190.6986	2.707229	190.6702	2.700766	190.4256	1.223306	191.3056	1.223713	191.265	1.254496	191.1686	1.24144	191.1354	1.250587	191.1012	1.2821	191.0334	1.263742	191.002	1.280508	190.9338	1.277323	190.8888	1.315426	190.865	1.121278	190.8238	1.292055	190.5792	1.301298	191.4592	1.25282	191.4058	1.300868	191.335	1.294399	191.3018	1.251527	191.2676	1.268219	191.187	1.294056	191.1556	1.277547	191.0874	1.29661	191.0424	1.276573	191.0058	1.294553	190.9774	1.274182	190.72	1.636253	191.6128	1.76162	191.5594	1.647823	191.4758	1.710022	191.4554	1.754739	191.4084	1.572769	191.3406	1.378151	191.3092	1.31249	191.241	1.411372	191.196	1.303443	191.1594	1.196734	191.131	1.310877	190.8736	2.10676	191.7664	2.265306	191.7258	2.074841	191.6294	2.079668	191.609	2.157613	191.5748	2.099817	191.4942	1.73263	191.4628	1.826308	191.3946	1.700288	191.3496	2.252514	191.313	2.216735	191.2846	2.080947	191.04	2.430127	191.9328	2.511139	191.8794	2.31954	191.783	2.331527	191.7626	2.337032	191.7284	2.282112	191.6478	2.473868	191.6292	2.422335	191.5482	2.484618	191.5032	2.410899	191.4666	2.367214	191.4382	2.211934	191.1936	2.601117	192.0864	2.541201	192.033	2.491567	191.9366	2.328635	191.9162	2.507512	191.882	2.586136	191.7886	3.621803	191.77	2.787012	191.689	3.183925	191.6568	3.3227	191.6202	2.573037	191.5918	2.888151	
	24.57	195.1104	1.234018	195.9776	1.204222	195.9498	1.216983	195.8662	1.223717	195.8458	1.158222	195.8244	1.248541	195.731	1.127573	195.674	1.196112	195.6314	1.23718	195.5864	1.240367	195.5498	1.217564	195.5086	7.966382	195.264	2.591326	196.144	2.506533	196.1034	2.524998	196.0198	2.557462	195.9866	2.497289	195.9652	2.615792	195.8846	2.607657	195.8404	2.672488	195.785	2.65465	195.74	2.77609	195.7034	2.671435	195.6622	2.758874	195.4176	1.198892	196.2976	1.247175	196.257	1.259739	196.1734	1.255602	196.1402	1.243293	196.1188	1.268053	196.0382	1.290519	195.994	1.263481	195.9514	1.309313	195.8936	1.327973	195.8698	1.08542	195.8158	1.266266	195.5712	1.267699	196.4384	1.234178	196.4106	1.289362	196.3142	1.301637	196.2938	1.283807	196.2724	1.273743	196.1918	1.305601	196.1348	1.270441	196.105	1.26427	196.06	1.252723	196.0234	1.29574	195.9694	1.290409	195.7248	1.611314	196.592	1.772118	196.5642	1.722144	196.4678	1.727444	196.4474	1.759854	196.426	1.591876	196.3454	1.396454	196.2884	1.317528	196.2586	1.385908	196.2008	1.349549	196.177	1.206736	196.123	1.32395	195.8784	2.107317	196.7456	2.229869	196.7178	2.034603	196.6342	2.075908	196.601	2.162165	196.5796	2.05693	196.499	1.709031	196.442	1.819672	196.4122	1.722619	196.3544	2.238323	196.3306	2.186233	196.2766	2.07288	196.032	2.397779	196.912	2.511875	196.8586	2.287336	196.7878	2.32769	196.7546	2.413729	196.7204	2.363099	196.6654	2.483431	196.6084	2.363217	196.5786	2.509305	196.508	2.466925	196.4842	2.428822	196.4302	2.300211	196.1728	2.650013	197.0528	2.521846	197.025	2.529369	196.9414	2.322175	196.921	2.424238	196.8868	2.644374	196.819	3.761099	196.7492	2.778737	196.7194	3.328498	196.6616	3.150954	196.6378	2.602085	196.571	2.844192	
	24.57	200.1152	1.209339	200.9824	1.217355	200.9546	1.211046	200.8582	1.228102	200.825	1.155076	200.8164	1.212791	200.723	1.123991	200.6788	1.249645	200.6234	1.218271	200.5784	1.22837	200.5546	1.226821	200.5262	8.375702	200.256	2.517604	201.136	2.530973	201.1082	2.601221	201.0118	2.502652	200.9786	2.532065	200.97	2.622968	200.8894	2.615639	200.8324	2.748838	200.7898	2.616188	200.732	2.641206	200.7082	2.702276	200.6926	2.69116	200.4096	1.196064	201.2896	1.256548	201.2746	1.237054	201.1654	1.276587	201.145	1.223037	201.1364	1.26723	201.0302	1.27856	200.986	1.284113	200.9434	1.275406	200.8856	1.297733	200.8618	1.077911	200.8462	1.272923	200.5632	1.294644	201.4432	1.264453	201.4154	1.301728	201.319	1.310789	201.2858	1.273898	201.2772	1.264404	201.1838	1.275722	201.1524	1.29326	201.097	1.279024	201.0392	1.29101	201.0154	1.275077	200.987	1.265964	200.7168	1.622179	201.5968	1.786589	201.5818	1.721041	201.4726	1.713725	201.4394	1.812192	201.4436	1.593198	201.3374	1.399091	201.306	1.339631	201.2506	1.392643	201.1928	1.369059	201.169	1.198583	201.1406	1.334994	200.8704	2.147095	201.7504	2.310128	201.7354	2.045848	201.6262	2.080924	201.593	2.174319	201.5972	2.076556	201.491	1.679381	201.4468	1.79468	201.4042	1.779098	201.3592	2.240002	201.3226	2.187137	201.2942	2.108211	201.024	2.43169	201.904	2.560309	201.889	2.333438	201.767	2.360227	201.7466	2.443449	201.7508	2.329236	201.6446	2.532891	201.6004	2.355209	201.5578	2.530258	201.5128	2.379813	201.489	2.402726	201.4606	2.29185	201.1904	2.695392	202.0448	2.4486	202.0298	2.510687	201.9334	2.366901	201.9002	2.442415	201.9044	2.607937	201.7982	3.662574	201.754	2.7459	201.6986	3.31053	201.6664	3.310531	201.6298	2.555665	201.6014	2.70399	
	24.57	205.1072	1.222034	205.9872	1.208285	205.9466	1.271366	205.8758	1.194327	205.8298	1.182674	205.8084	1.232625	205.7406	1.107508	205.6964	1.224134	205.641	1.256469	205.596	1.226046	205.5722	1.240738	205.531	8.505289	205.248	2.51065	206.128	2.56192	206.113	2.607324	206.0422	2.604773	205.9834	2.502857	205.9748	2.507046	205.8942	2.639872	205.85	2.657314	205.7946	2.674731	205.7368	2.694015	205.7258	2.762194	205.6846	2.632016	205.4016	1.217545	206.2816	1.267243	206.2666	1.258172	206.183	1.283722	206.137	1.24672	206.1156	1.247814	206.0478	1.300342	206.0036	1.313458	205.9482	1.248154	205.8904	1.307879	205.8794	1.111654	205.8382	1.263781	205.5552	1.317773	206.4352	1.261548	206.4202	1.253668	206.3366	1.316089	206.2906	1.292723	206.2692	1.311191	206.2014	1.284161	206.1572	1.288338	206.1018	1.287428	206.044	1.273777	206.0458	1.277466	205.9918	1.280646	205.7088	1.645631	206.5888	1.773326	206.5738	1.749809	206.503	1.713206	206.457	1.76412	206.4228	1.672855	206.355	1.367039	206.3108	1.331964	206.2554	1.400973	206.1976	1.327238	206.1866	1.211872	206.1454	1.350894	205.8496	2.116246	206.7424	2.265095	206.7274	2.063111	206.6566	2.112657	206.5978	2.13559	206.5764	2.126616	206.5086	1.722067	206.4772	1.895149	206.409	1.703007	206.3512	2.308438	206.3402	2.225666	206.2862	2.139151	206.0032	2.404156	206.896	2.486792	206.881	2.366981	206.7974	2.363034	206.7514	2.358538	206.7428	2.341527	206.6622	2.562084	206.618	2.418327	206.5626	2.473868	206.492	2.510156	206.4938	2.352204	206.4398	2.294192	206.1696	2.661461	207.0624	2.48302	207.0346	2.469084	206.951	2.344426	206.905	2.493231	206.8836	2.549578	206.8158	3.668473	206.7844	2.772777	206.7162	3.19342	206.6584	3.236358	206.6474	2.606716	206.5934	2.720928	
	24.57	210.0992	1.227227	210.9792	1.241156	210.9514	1.227715	210.8806	1.24268	210.8346	1.169242	210.8132	1.209341	210.7454	1.155817	210.7012	1.209536	210.6458	1.247565	210.588	1.223134	210.5642	1.255673	210.5358	8.342702	210.2656	2.480429	211.1328	2.520106	211.105	2.589	211.0342	2.590912	210.9882	2.543401	210.9668	2.569934	210.899	2.630033	210.842	2.620615	210.7994	2.627798	210.7544	2.768034	210.7178	2.664622	210.6766	2.708613	210.4192	1.251992	211.2864	1.232648	211.2586	1.233821	211.1878	1.24835	211.1418	1.269425	211.1204	1.281813	211.0398	1.285404	210.9956	1.296751	210.953	1.296935	210.908	1.295501	210.8714	1.103078	210.8302	1.303186	210.5728	1.287069	211.44	1.279357	211.4122	1.275974	211.3414	1.302471	211.2954	1.272787	211.274	1.25431	211.1934	1.292645	211.1492	1.255181	211.0938	1.326298	211.0616	1.277609	211.025	1.280749	210.9838	1.265448	210.7392	1.620118	211.5936	1.807572	211.5658	1.686489	211.495	1.722555	211.4362	1.808711	211.4276	1.658642	211.347	1.408989	211.3028	1.344498	211.2474	1.384536	211.228	1.342038	211.1786	1.195126	211.1374	1.313095	210.88	2.171766	211.7472	2.249565	211.7066	2.086328	211.6358	2.160729	211.5898	2.163166	211.5684	2.111894	211.5134	1.69558	211.4564	1.856039	211.4138	1.715961	211.3816	2.314446	211.345	2.19788	211.3038	2.120522	211.0336	2.404815	211.9008	2.471126	211.8602	2.37499	211.8022	2.310884	211.7562	2.336887	211.7348	2.399366	211.6542	2.639771	211.5972	2.397124	211.5674	2.476194	211.5224	2.412162	211.4986	2.31829	211.4574	2.275584	211.1872	2.611706	212.0544	2.442125	212.0138	2.489344	211.9558	2.386463	211.9098	2.438908	211.8884	2.702816	211.8078	3.5054	211.7636	2.704557	211.721	3.341392	211.676	3.200668	211.6394	2.524609	211.611	2.785603	
	24.57	215.104	1.194117	215.9712	1.227601	215.969	1.215324	215.8726	1.203649	215.8266	1.169605	215.8052	1.256224	215.7374	1.158506	215.6932	1.208505	215.6378	1.228793	215.5928	1.219216	215.5818	1.256359	215.5278	8.07913	215.2576	2.513514	216.1248	2.570099	216.1226	2.46213	216.039	2.637696	215.993	2.542001	215.9588	2.640607	215.8782	2.59294	215.834	2.677052	215.7914	2.615621	215.7464	2.75767	215.7226	2.632629	215.6814	2.713427	215.4112	1.20238	216.2912	1.235972	216.2634	1.27758	216.1926	1.269513	216.1338	1.262901	216.1124	1.262738	216.0318	1.267443	216.0004	1.310323	215.945	1.323919	215.9	1.29738	215.889	1.115974	215.835	1.254597	215.5648	1.296701	216.4448	1.271324	216.4298	1.280615	216.3462	1.327478	216.3002	1.279892	216.266	1.259101	216.1854	1.306315	216.154	1.265383	216.0986	1.301221	216.0536	1.30192	216.0426	1.238386	215.9886	1.286121	215.7184	1.708781	216.5984	1.833644	216.5834	1.745668	216.4998	1.762454	216.4538	1.813675	216.4196	1.67421	216.3518	1.369095	216.3076	1.359803	216.2522	1.371376	216.2072	1.348636	216.1962	1.213588	216.1422	1.327444	215.8592	2.194916	216.752	2.310254	216.737	2.103766	216.6534	2.045563	216.6074	2.244529	216.586	2.101706	216.4926	1.746294	216.4612	1.890297	216.393	1.744066	216.3608	2.337771	216.337	2.267207	216.2958	2.127051	216.0256	2.425677	216.9056	2.511989	216.8906	2.404384	216.807	2.345638	216.7482	2.393507	216.7396	2.328886	216.6462	2.512828	216.6148	2.408968	216.5466	2.503427	216.5144	2.495875	216.4906	2.387121	216.4494	2.345581	216.1792	2.627262	217.0592	2.486315	217.0442	2.389347	216.9478	2.416336	216.9018	2.56557	216.8932	2.584265	216.8126	3.872362	216.7684	2.808658	216.713	3.278889	216.668	3.210995	216.657	2.624972	216.603	2.783785	
	24.57	220.096	1.210263	220.976	1.212723	220.9482	1.25712	220.8774	1.228467	220.8314	1.17269	220.81	1.249726	220.7294	1.147024	220.6852	1.201353	220.6426	1.208195	220.5976	1.253761	220.561	1.220055	220.5198	8.28844	220.2624	2.458043	221.1296	2.493178	221.1018	2.576378	221.031	2.502505	220.9722	2.557539	220.9636	2.603827	220.8958	2.673051	220.8516	2.672156	220.7962	2.611324	220.7512	2.811404	220.7018	2.745013	220.6734	2.714833	220.416	1.219426	221.2832	1.248351	221.2426	1.229445	221.1846	1.277024	221.1258	1.241613	221.1044	1.252345	221.0494	1.307578	221.0052	1.274177	220.9626	1.317567	220.9048	1.268314	220.8682	1.105819	220.827	1.2714	220.5696	1.242946	221.4368	1.255044	221.3962	1.283904	221.3382	1.302572	221.2922	1.258644	221.258	1.288575	221.203	1.262801	221.1716	1.281184	221.1034	1.289574	221.0584	1.275369	221.0218	1.284143	220.9806	1.284597	220.7232	1.681054	221.5904	1.797348	221.5498	1.770444	221.4918	1.666271	221.4458	1.735807	221.4116	1.66266	221.3694	1.412874	221.3252	1.331728	221.2698	1.390063	221.1992	1.352623	221.1754	1.211539	221.1342	1.338391	220.8768	2.160042	221.744	2.211475	221.7162	2.091834	221.6454	2.106774	221.5994	2.198947	221.578	2.174841	221.523	1.76955	221.4788	1.850727	221.4234	1.715758	221.3528	2.271554	221.3162	2.19269	221.2878	2.142398	221.0304	2.410545	221.9104	2.530298	221.857	2.304335	221.799	2.3707	221.753	2.405788	221.7316	2.351847	221.6638	2.549684	221.6452	2.383683	221.5642	2.442365	221.5064	2.389599	221.4698	2.389687	221.4286	2.299712	221.1712	2.690323	222.0512	2.556508	222.0234	2.437951	221.9526	2.33668	221.9066	2.441633	221.8852	2.627469	221.8174	3.789993	221.7988	2.793485	221.7306	3.37938	221.66	3.210064	221.6234	2.598837	221.595	2.715745	
	24.57	225.1264	1.227476	225.968	1.261582	225.953	1.238739	225.8822	1.20364	225.8362	1.199963	225.802	1.245055	225.7342	1.133532	225.69	1.201499	225.6346	1.211844	225.5896	1.236673	225.553	1.27032	225.5246	7.90524	225.2672	2.475206	226.1344	2.475176	226.1066	2.486749	226.023	2.561417	225.9898	2.596608	225.9428	2.563663	225.8878	2.641615	225.8436	2.640913	225.7882	2.606312	225.7432	2.805886	225.7194	2.657977	225.6782	2.745311	225.4208	1.237805	226.288	1.246921	226.273	1.253584	226.1766	1.272823	226.1434	1.324272	226.1092	1.273112	226.0414	1.253236	225.9972	1.283459	225.9418	1.336962	225.8968	1.292406	225.873	1.094738	225.8318	1.275953	225.5744	1.303975	226.4416	1.270212	226.4138	1.254338	226.3302	1.30706	226.2842	1.276182	226.2628	1.253325	226.195	1.261245	226.1508	1.241289	226.0954	1.314385	226.0504	1.276935	226.0138	1.287746	225.9854	1.295972	225.728	1.71225	226.5952	1.829504	226.5674	1.729803	226.4838	1.759737	226.4378	1.819834	226.4164	1.636585	226.3486	1.397949	226.3044	1.330043	226.249	1.39562	226.204	1.388772	226.1802	1.219355	226.139	1.361081	225.8816	2.131847	226.7488	2.233333	226.721	2.127417	226.6374	2.074052	226.5914	2.20931	226.57	2.106479	226.5022	1.764834	226.4452	1.850119	226.4026	1.721733	226.3704	2.313245	226.3338	2.259019	226.2926	2.14235	226.0352	2.492994	226.9024	2.503604	226.8746	2.370639	226.791	2.395066	226.745	2.419267	226.7108	2.349993	226.6558	2.503846	226.6116	2.434763	226.5562	2.563514	226.5112	2.442693	226.4874	2.368562	226.4462	2.355827	226.2016	2.675366	227.0432	2.482103	227.0282	2.514136	226.9574	2.354369	226.8986	2.445648	226.8644	2.646091	226.8094	3.818441	226.7652	2.67589	226.7098	3.225644	226.6648	3.219991	226.641	2.585142	226.5998	2.824095	
	24.57	230.1184	1.237257	230.9856	1.197776	230.9322	1.222454	230.8614	1.203158	230.841	1.161358	230.8068	1.223011	230.739	1.151816	230.682	1.235574	230.6394	1.236182	230.5944	1.25824	230.5578	1.278425	230.5166	8.185106	230.272	2.601148	231.1392	2.535591	231.0986	2.541598	231.015	2.605501	230.9946	2.614495	230.9604	2.552655	230.8926	2.674329	230.8484	2.740574	230.793	2.625916	230.7352	2.756641	230.7114	2.78729	230.6702	2.69546	230.4256	1.20034	231.2928	1.232017	231.2522	1.265647	231.1814	1.268511	231.161	1.255301	231.114	1.283773	231.0462	1.304381	231.002	1.320578	230.9466	1.288351	230.8888	1.284847	230.865	1.111758	230.8238	1.274895	230.5664	1.314548	231.4464	1.282913	231.4058	1.293898	231.3222	1.306195	231.3146	1.26448	231.2548	1.310059	231.1998	1.279253	231.1428	1.26298	231.1002	1.306257	231.0424	1.272713	231.0186	1.282256	230.9774	1.285044	230.72	1.685027	231.6	1.774249	231.5722	1.763251	231.4758	1.748327	231.4682	1.817865	231.4212	1.66511	231.3406	1.401208	231.2964	1.321694	231.2538	1.39355	231.196	1.362612	231.1722	1.231883	231.131	1.323328	230.8736	2.121267	231.7664	2.312101	231.7258	2.077598	231.6294	2.118985	231.6218	2.182417	231.5748	2.092531	231.4942	1.751824	231.45	1.841988	231.4074	1.717822	231.3496	2.289939	231.3258	2.278755	231.2846	2.136121	231.0272	2.496863	231.92	2.493619	231.8666	2.372144	231.783	2.410897	231.7754	2.353164	231.7412	2.288369	231.6478	2.443027	231.6036	2.426653	231.561	2.471038	231.5032	2.445147	231.4794	2.340084	231.4382	2.21877	231.1808	2.639042	232.0608	2.482545	232.0202	2.510299	231.9366	2.417058	231.929	2.402778	231.882	2.575269	231.8014	3.904897	231.7572	2.806162	231.7146	3.300353	231.6696	3.347459	231.633	2.542904	231.5918	2.806202	
	24.57	235.1104	1.220319	235.9904	1.230454	235.9626	1.241077	235.8662	1.218919	235.833	1.166398	235.7988	1.229422	235.731	1.139493	235.6868	1.190453	235.6314	1.223243	235.5864	1.236165	235.5626	1.245983	235.5214	7.883148	235.264	2.500449	236.144	2.559497	236.1162	2.584767	236.0198	2.539185	235.9994	2.547847	235.9652	2.549109	235.8846	2.653715	235.8404	2.640201	235.785	2.711207	235.7272	2.760154	235.7162	2.674298	235.675	2.669916	235.4176	1.241162	236.2848	1.200979	236.2698	1.251093	236.1862	1.256122	236.153	1.271122	236.106	1.27643	236.0382	1.258183	235.9812	1.290548	235.9386	1.285949	235.8936	1.359776	235.8698	1.073196	235.8286	1.255654	235.5712	1.274256	236.4384	1.269911	236.4234	1.247448	236.3398	1.310876	236.2938	1.258098	236.2596	1.263903	236.1918	1.330142	236.1476	1.28961	236.0922	1.328843	236.0472	1.309882	236.0234	1.275993	235.9822	1.296138	235.7376	1.780179	236.592	1.799525	236.5642	1.744156	236.4934	1.746163	236.4474	1.780913	236.4132	1.641284	236.3454	1.429836	236.3012	1.313514	236.2458	1.420391	236.188	1.355231	236.177	1.231586	236.1358	1.351757	235.8784	2.205966	236.7584	2.238039	236.7178	2.092761	236.647	2.114252	236.601	2.150374	236.5668	2.161606	236.5118	1.788818	236.4548	1.851898	236.3994	1.731246	236.3416	2.339344	236.3306	2.332959	236.2894	2.166513	236.032	2.42877	236.912	2.474479	236.8842	2.327296	236.8006	2.364021	236.7674	2.418631	236.7204	2.294301	236.6526	2.542953	236.6084	2.360882	236.553	2.542276	236.4952	2.373981	236.4842	2.417175	236.443	2.2961	236.1856	2.583166	237.0656	2.440468	237.0378	2.555995	236.9542	2.426517	236.9082	2.390406	236.874	2.612354	236.8062	3.866822	236.7748	2.750818	236.7066	3.395689	236.6488	3.257693	236.6378	2.526055	236.5966	2.74517	
	24.57	240.1152	1.247276	240.9824	1.223966	240.9418	1.23103	240.871	1.240155	240.8378	1.172032	240.8164	1.24181	240.7358	1.163933	240.6916	1.202871	240.6362	1.218954	240.5784	1.247477	240.5546	1.250061	240.539	7.790655	240.2688	2.497442	241.136	2.547134	241.0954	2.529995	241.0246	2.537028	240.9914	2.555499	240.97	2.576966	240.8766	2.624362	240.8324	2.648612	240.777	2.602051	240.7448	2.708751	240.7082	2.674414	240.6798	2.690117	240.4224	1.210449	241.2896	1.247453	241.249	1.195869	241.1782	1.262138	241.145	1.258707	241.1236	1.254268	241.0302	1.307174	240.986	1.3038	240.9306	1.269155	240.8984	1.311457	240.8618	1.097942	240.8334	1.269925	240.576	1.279953	241.4432	1.301529	241.4026	1.294164	241.3318	1.325396	241.2986	1.24829	241.2772	1.282453	241.1838	1.304621	241.1396	1.263614	241.0842	1.370722	241.0648	1.263749	241.0154	1.286178	240.987	1.29759	240.7296	1.738943	241.5968	1.777665	241.5562	1.773982	241.4726	1.722189	241.4522	1.797274	241.4308	1.686488	241.3374	1.436269	241.2932	1.331345	241.2506	1.400287	241.2184	1.372323	241.169	1.160585	241.1406	1.337744	240.8832	2.141243	241.7376	2.258881	241.7098	2.129963	241.6262	2.167878	241.6058	2.189652	241.5844	2.130298	241.491	1.729033	241.4468	1.909369	241.4042	1.742593	241.372	2.303287	241.3354	2.272843	241.307	2.188848	241.0496	2.435877	241.8912	2.523454	241.8634	2.339193	241.7926	2.34182	241.7466	2.381394	241.738	2.344431	241.6446	2.553973	241.6004	2.394571	241.5578	2.537789	241.5384	2.465869	241.4762	2.430825	241.4478	2.324093	241.1904	2.633254	242.0576	2.483086	242.017	2.490573	241.9462	2.338969	241.9002	2.444748	241.8916	2.646535	241.811	3.712909	241.7668	2.839479	241.7242	3.335378	241.692	3.243753	241.6426	2.607993	241.6014	2.860165	
